Airport_ID,Name,Country,Degree,DegreeCentrality,Betweenness,Closeness,Eigenvector
1612,Salzburg Airport,Austria,21,0.006589268904926262,9.398796940845566e-06,0.3054730183072942,0.023648769116671884
5555,Guemar Airport,Algeria,1,0.00031377470975839345,0.0,0.2520363780150257,0.0006616311439846388
1515,Vincenzo Florio Airport Trapani-Birgi,Italy,28,0.008785691873235017,0.0001246718969853181,0.26967337959045523,0.012028211453602092
3622,Greater Rochester International Airport,United States,18,0.005647944775651082,2.115462064181784e-07,0.30057530887484674,0.015317461078358872
657,"Moss Airport, Rygge",Norway,35,0.010982114841543772,3.481823856917736e-05,0.292680686931766,0.026290878613394693
8223,Trail Airport,Canada,1,0.00031377470975839345,0.0,0.26406495981440053,0.000542378155095693
216,Aguenar – Hadj Bey Akhamok Airport,Algeria,5,0.0015688735487919673,0.000136981171730116,0.2521360759493671,0.0006968047045029885
2524,Piloto Osvaldo Marques Dias Airport,Brazil,1,0.00031377470975839345,0.0,0.21008569545154912,2.009204126554407e-05
1909,José Martí International Airport,Cuba,33,0.010354565422026984,0.0013806809964941528,0.3230613279270147,0.024544785515002623
628,Aalborg Airport,Denmark,13,0.004079071226859115,3.998603886495942e-05,0.303813155386082,0.016486463370139932
5696,Gardabya Airport,Libya,2,0.0006275494195167869,0.0,0.24968661861485428,0.0010246648880819045
3544,Capital City Airport,United States,6,0.0018826482585503606,2.47613165201084e-06,0.2890178652398658,0.00456847707148221
8209,Vinnytsia/Gavyryshivka Airport,Ukraine,1,0.00031377470975839345,0.0,0.2655390768205299,0.0011534693820461457
9311,Gannan Xiahe Airport,China,2,0.0006275494195167869,0.0,0.23115978820628127,0.0002483659486821548
7159,South Naknek Nr 2 Airport,United States,2,0.0006275494195167869,0.0,0.18875858801231934,1.4672362791541768e-06
146,Montreal / Pierre Elliott Trudeau International Airport,Canada,96,0.03012237213680577,0.027709906076233654,0.3566073626496587,0.06431031495801705
10,Thule Air Base,Greenland,1,0.00031377470975839345,0.0,0.13092059318900712,9.209390804464494e-11
3719,Columbia Regional Airport,United States,2,0.0006275494195167869,0.0,0.28839019093294727,0.0021974298305338993
3308,Penang International Airport,Malaysia,20,0.006275494195167869,0.00010627470523927218,0.28983266642415423,0.005077652301354057
2157,Shiraz Shahid Dastghaib International Airport,Iran,24,0.007530593034201442,0.001613769204641961,0.2992488262910798,0.007148260741432238
3103,Ludhiana Airport,India,1,0.00031377470975839345,0.0,0.2648109680099709,0.0007231173622645981
5630,Catumbela Airport,Angola,2,0.0006275494195167869,0.0,0.24956930305403288,0.0003142157747603434
8237,Patos de Minas Airport,Brazil,2,0.0006275494195167869,0.0,0.20969864455849455,1.150694873069637e-05
6738,Bella Coola Airport,Canada,2,0.0006275494195167869,0.0,0.2640868412330129,0.0005502603593938805
1699,Çardak Airport,Turkey,2,0.0006275494195167869,9.932411229069978e-08,0.28276106822819624,0.0027902527733287188
249,Tamale Airport,Ghana,1,0.00031377470975839345,0.0,0.24532368562851203,0.000314309103570693
2109,Kish International Airport,Iran,8,0.0025101976780671476,7.062427278052361e-05,0.2901493080844865,0.0027604258430055225
1505,Pescara International Airport,Italy,9,0.002823972387825541,8.540642358857211e-07,0.2451727055927379,0.004956236783499616
2993,Kurumoch International Airport,Russia,20,0.006275494195167869,3.3267770255373445e-05,0.31035154348037786,0.012307581215683155
7207,Kotlik Airport,United States,2,0.0006275494195167869,0.0,0.18896003794616387,1.4451074985847856e-06
3244,Sentani International Airport,Indonesia,9,0.002823972387825541,0.0022464475475722826,0.24404625162723026,0.00028608211262735634
2084,Arar Domestic Airport,Saudi Arabia,2,0.0006275494195167869,0.0,0.2648769946808511,0.0012311214204688663
2166,Konarak Airport,Iran,6,0.0018826482585503606,5.417228711988019e-05,0.2889130631855679,0.002120136672925622
2545,Afonso Pena Airport,Brazil,24,0.007530593034201442,0.0012020420807146866,0.27691371969762796,0.0030651860068558073
3856,Sitka Rocky Gutierrez Airport,United States,2,0.0006275494195167869,0.0,0.21303475935828878,2.073400899388187e-05
7519,Zhijiang Airport,China,2,0.0006275494195167869,0.0,0.26698500460752284,0.0007853412845342787
70,John C. Munro Hamilton International Airport,Canada,4,0.0012550988390335738,2.5128084063187738e-06,0.25662291649891295,0.0009821513546105038
2875,Sir Grantley Adams International Airport,Barbados,19,0.0059617194854094755,0.0019348466953979756,0.31147380766223615,0.011269529120279724
1546,Federico Fellini International Airport,Italy,2,0.0006275494195167869,0.0,0.26084465542642005,0.0014019526377536604
3157,Don Mueang International Airport,Thailand,48,0.015061186068402885,0.010090894519995756,0.2877912226837638,0.007123679333561976
3676,McGhee Tyson Airport,United States,17,0.005334170065892689,5.6914429554008355e-05,0.3043353705118411,0.012422184951526775
2833,José Leonardo Chirinos Airport,Venezuela,1,0.00031377470975839345,0.0,0.24684377662458368,0.0003121765336697026
3777,Bellingham International Airport,United States,9,0.002823972387825541,1.4412823507996382e-05,0.28956932582227873,0.0040554409559427134
4167,Orlando Sanford International Airport,United States,50,0.015688735487919672,0.001987623868345859,0.30194220748460443,0.007923268484383442
6718,St Mary's Airport,United States,3,0.0009413241292751803,0.0006248036445927242,0.23252590106522691,9.939818946219699e-05
6157,Kursk East Airport,Russia,1,0.00031377470975839345,0.0,0.2573274121921679,0.0005817336892699478
7071,L M Clayton Airport,United States,1,0.00031377470975839345,0.0,0.21615572436245253,5.2720604255276874e-05
2370,Jeju International Airport,South Korea,33,0.010354565422026984,0.00498187604700875,0.2949560388708931,0.008622074958801264
1059,Lungi International Airport,Sierra Leone,12,0.003765296517100721,9.269047309648416e-05,0.30343711320575073,0.009922163722127272
4209,Porto Seguro Airport,Brazil,6,0.0018826482585503606,1.415729346772879e-05,0.2653621981681932,0.000950012760693418
4353,Anapa Vityazevo Airport,Russia,3,0.0009413241292751803,2.7601905995592214e-08,0.27523965800155453,0.003395820876592289
3612,Southeast Texas Regional Airport,United States,1,0.00031377470975839345,0.0,0.27365619096685556,0.00090893436545025
10941,Arxan Yi'ershi Airport,China,1,0.00031377470975839345,0.0,0.22415248276832184,0.00010819483364896576
2846,La Fria Airport,Venezuela,1,0.00031377470975839345,0.0,0.24684377662458368,0.0003121765336697026
2787,Andahuaylas Airport,Peru,1,0.00031377470975839345,0.0,0.25299674525680715,0.00033003736122570916
2868,Arturo Michelena International Airport,Venezuela,6,0.0018826482585503606,1.2263747527901275e-06,0.2571198063735377,0.0008723578082787469
5440,Paamiut Heliport,Greenland,2,0.0006275494195167869,0.0,0.19967420587682477,8.860080380611967e-06
2279,Narita International Airport,Japan,104,0.03263256981487292,0.03833428440469838,0.38588206804697905,0.06382608908301525
99,High Level Airport,Canada,2,0.0006275494195167869,0.0,0.24570195050497262,0.00025133115187308164
3550,George Bush Intercontinental Houston Airport,United States,169,0.05302792594916849,0.024168928293672582,0.38062820972172456,0.06544535175797722
1820,General Rodolfo Sánchez Taboada International Airport,Mexico,3,0.0009413241292751803,0.0,0.2617229202595056,0.000807099446193623
7616,Ulawa Airport,Solomon Islands,2,0.0006275494195167869,0.0,0.20240060967864854,3.905398106142806e-06
3927,Umbu Mehang Kunda Airport,Indonesia,1,0.00031377470975839345,0.0,0.23490823321294316,0.0001403572414562743
2029,Paraparaumu Airport,New Zealand,2,0.0006275494195167869,0.0,0.24653825326835305,0.0001744025750089699
2913,Osh Airport,Kyrgyzstan,13,0.004079071226859115,3.9760325428844434e-05,0.288808337109198,0.005684127707048669
4089,Bishop International Airport,United States,8,0.0025101976780671476,9.967354942852742e-09,0.2897272727272727,0.005996521951431084
4141,Sandakan Airport,Malaysia,4,0.0012550988390335738,1.4316864055092991e-05,0.26137948002952516,0.0006633465643709134
349,Saarbrücken Airport,Germany,4,0.0012550988390335738,4.64841189607587e-08,0.2654506080293187,0.0046681998893906155
446,Oulu Airport,Finland,3,0.0009413241292751803,0.0,0.2731402125471375,0.0034335205795891954
3829,Lubbock Preston Smith International Airport,United States,8,0.0025101976780671476,2.050551292209596e-05,0.28784320809248554,0.0038382091568804786
5691,Assiut International Airport,Egypt,5,0.0015688735487919673,0.0,0.27211407103825136,0.0028414185406464
1451,Ioannina Airport,Greece,1,0.00031377470975839345,0.0,0.25520499679692504,0.0012408663223818276
3770,Texarkana Regional Webb Field,United States,1,0.00031377470975839345,0.0,0.27365619096685556,0.00090893436545025
916,Roland Garros Airport,Reunion,13,0.004079071226859115,0.0023600775585710244,0.30094428706326726,0.005340841231426769
2443,Ingeniero Ambrosio Taravella Airport,Argentina,11,0.003451521807342328,0.0013392949346920514,0.27264949952947215,0.002127538762657214
5714,Aberdeen Regional Airport,United States,1,0.00031377470975839345,0.0,0.26088736083824493,0.0006920765215809155
7095,Kwethluk Airport,United States,1,0.00031377470975839345,0.0,0.18912824164737999,1.4306014138436222e-06
8225,Old Arctic Bay Airport,Canada,2,0.0006275494195167869,0.0006266874746769233,0.19652216809520873,3.6514873664141993e-06
3298,Sultan Ismail Petra Airport,Malaysia,7,0.0021964229683087543,1.2846086816966859e-06,0.26747796894670584,0.0014982653124824784
3018,Porbandar Airport,India,2,0.0006275494195167869,0.0,0.25588117221999196,0.0005657056545851804
1470,Aktion National Airport,Greece,9,0.002823972387825541,3.588176338129843e-05,0.2959145775301764,0.011765531059054944
2401,Pagadian Airport,Philippines,2,0.0006275494195167869,0.0,0.25414673046251995,0.0003971771090396265
6359,Nanyang Jiangying Airport,China,7,0.0021964229683087543,7.948650144300288e-09,0.26992462098754977,0.001821952181886148
276,Sadiq Abubakar III International Airport,Nigeria,1,0.00031377470975839345,0.0,0.2344244207429202,0.00013261525562475855
7277,Wekweètì Airport,Canada,1,0.00031377470975839345,0.0,0.20524214322514167,1.3674660555681459e-05
4355,Lehigh Valley International Airport,United States,9,0.002823972387825541,1.978271144870628e-05,0.2904137051211956,0.0054226370828018644
11,Akureyri Airport,Iceland,1,0.00031377470975839345,0.0,0.16645774574323619,1.2056726215741437e-07
3881,Youngstown Warren Regional Airport,United States,4,0.0012550988390335738,3.8071100175147916e-07,0.24283754952758305,0.00034767116560011785
2249,Marshall Islands International Airport,Marshall Islands,4,0.0012550988390335738,0.000635462828437775,0.2562721132196848,0.00033166969218373853
6069,Santa Rosa Airport,Brazil,2,0.0006275494195167869,0.0,0.22277366140081084,7.211957636364826e-05
1251,Santander Airport,Spain,17,0.005334170065892689,1.0624154286329272e-05,0.2885729808040565,0.016495557852262612
5766,Southwest Wyoming Regional Airport,United States,3,0.0009413241292751803,0.0,0.2630840350008255,0.0011777994176463244
2521,Araraquara Airport,Brazil,1,0.00031377470975839345,0.0,0.21329139338776604,3.972258604145615e-05
3636,Tucson International Airport,United States,16,0.005020395356134295,2.3754133892990147e-07,0.3050928585104346,0.011504189372351023
3222,Mandalay International Airport,Burma,8,0.0025101976780671476,0.00038617548828325334,0.27040556592567455,0.0014204287658266385
3240,Hasanuddin International Airport,Indonesia,23,0.0072168183244430495,0.0053762946035106245,0.2688997637529531,0.001850900348258594
5967,Aniak Airport,United States,8,0.0025101976780671476,0.0028737827934458312,0.2327296626259676,0.00010096904661043033
2752,Santiago Perez Airport,Colombia,1,0.00031377470975839345,0.0,0.2496475011749961,0.00037686775929964976
2192,Khasab Air Base,Oman,1,0.00031377470975839345,0.0,0.2466145631819237,0.0004359029798670081
7182,Selawik Airport,United States,1,0.00031377470975839345,0.0,0.1889936547470794,1.4481000920864686e-06
3494,Newark Liberty International Airport,United States,153,0.0480075305930342,0.015688251697351777,0.38504288993596714,0.09370128910649896
6215,Long Lellang Airport,Malaysia,2,0.0006275494195167869,0.0,0.21596530460120622,2.7200550643625827e-05
2337,Takamatsu Airport,Japan,6,0.0018826482585503606,7.618972752612619e-07,0.2872465074357819,0.0036701774994083542
4111,Roshchino International Airport,Russia,19,0.0059617194854094755,7.329436866015552e-05,0.27817055075499697,0.005260949672655104
2034,Tauranga Airport,New Zealand,3,0.0009413241292751803,0.0,0.24659548127514702,0.00018635771744046655
585,Eindhoven Airport,Netherlands,63,0.019767806714778787,0.00023890315633563378,0.2974890320171754,0.046013427366672924
1104,Maio Airport,Cape Verde,1,0.00031377470975839345,0.0,0.23201805474665113,0.00010632188826624954
5489,Fort Severn Airport,Canada,3,0.0009413241292751803,0.0,0.18161613859129244,3.555899373483967e-07
8259,Oriximiná Airport,Brazil,2,0.0006275494195167869,0.0,0.17866352730126694,1.586966396835886e-06
3239,Yangon International Airport,Burma,29,0.00909946658299341,0.0074875948468224665,0.30920733482099544,0.010147638095551904
4304,Cheddi Jagan International Airport,Guyana,7,0.0021964229683087543,0.00046632890522408033,0.29359742054352833,0.0040889431548861545
2612,Santos Dumont Airport,Brazil,18,0.005647944775651082,0.001978430904398144,0.26611556446225787,0.0012831427280370223
4011,Manchester-Boston Regional Airport,United States,14,0.004392845936617509,1.8861560035594527e-07,0.29389524160826264,0.010588642214585265
5524,The Pas Airport,Canada,3,0.0009413241292751803,0.0,0.23363389780807858,0.00010815197986142971
6789,St Augustin Airport,Canada,3,0.0009413241292751803,0.00031006903324313074,0.16288459572728203,1.0041045943151349e-07
6,Wewak International Airport,Papua New Guinea,4,0.0012550988390335738,0.0,0.228803216311293,5.353022109697825e-05
1323,Figari Sud-Corse Airport,France,9,0.002823972387825541,0.00031476059075128776,0.25973920130399347,0.0062943767097884875
7898,Lianshui Airport,China,12,0.003765296517100721,7.959878952573588e-07,0.28883451150987854,0.004254966375841135
6318,Port Lincoln Airport,Australia,1,0.00031377470975839345,0.0,0.2342521131936788,6.907696373342428e-05
3153,Trivandrum International Airport,India,17,0.005334170065892689,0.0003122801659563777,0.2997836515849873,0.008537345830706105
6403,Wanxian Airport,China,8,0.0025101976780671476,7.948650144300288e-09,0.28745377469107963,0.003940740694756108
6094,Cherskiy Airport,Russia,1,0.00031377470975839345,0.0,0.22606043410412824,9.021648606662112e-05
1801,General Guadalupe Victoria International Airport,Mexico,4,0.0012550988390335738,4.840686637781503e-06,0.29222446359801946,0.0026632706801565527
10160,Erenhot Saiwusu International Airport,China,2,0.0006275494195167869,0.0,0.2802497361941611,0.0013032255499945326
3938,Khon Kaen Airport,Thailand,2,0.0006275494195167869,3.0676903851319364e-06,0.2686504256933322,0.001008128881091944
5702,Port Sudan New International Airport,Sudan,4,0.0012550988390335738,0.0,0.2895956383462063,0.0031625798481264102
3913,Maumere(Wai Oti) Airport,Indonesia,2,0.0006275494195167869,0.0,0.23494286767416145,0.00014368427698745428
3714,Washington Dulles International Airport,United States,127,0.03984938813931597,0.013346137897284524,0.37818915391005103,0.07707101618973383
3142,Madurai Airport,India,2,0.0006275494195167869,0.0,0.25243564356435644,0.0006309328610784495
3641,Theodore Francis Green State Airport,United States,19,0.0059617194854094755,1.186866088819593e-06,0.29715617715617715,0.013359857947204986
2789,Jorge Chávez International Airport,Peru,56,0.017571383746470035,0.012802537466990059,0.338646265009032,0.02304212068098535
3137,Calicut International Airport,India,18,0.005647944775651082,0.00014888972719825084,0.29544822471493465,0.008009096789227996
246,Ouagadougou Airport,Burkina Faso,15,0.0047066206463759015,0.00016719413788035458,0.3017420943003219,0.009998345489020014
2131,Mehrabad International Airport,Iran,34,0.010668340131785378,0.00527318516397117,0.26476696851374926,0.0016387213750650876
5832,Puerto Lempira Airport,Honduras,2,0.0006275494195167869,0.0,0.2226336011177087,7.008477228900701e-05
7115,Beaver Airport,United States,1,0.00031377470975839345,0.0,0.2132771197216088,1.0990849743671547e-05
3156,Malé International Airport,Maldives,28,0.008785691873235017,0.00422430633469286,0.3267042542286007,0.020153687605464828
1786,Bahías de Huatulco International Airport,Mexico,2,0.0006275494195167869,0.0,0.27727510005220113,0.0015145161835486201
1528,Genoa Cristoforo Colombo Airport,Italy,17,0.005334170065892689,2.6053855729645912e-05,0.30914734697836843,0.018701295368003818
